CardID	Name	Text
EX1_587	Windspeaker	Battlecry: Give a friendly minion Windfury.
EX1_590	Blood Knight	Battlecry: All minions lose Divine Shield. Gain +3/+3 for each Shield lost.
EX1_603	Cruel Taskmaster	Battlecry: Deal 1 damage to a minion and give it +2 Attack.
EX1_623	Temple Enforcer	Battlecry: Give a friendly minion +3 Health.
FIR_901	Frostburn Matriarch	Battlecry: If you're holding a minion with a Dark Gift, summon two 4/4 Dragons with Taunt.
FIR_922	Cindersword	Battlecry: If you're holding a minion with a Dark Gift, gain +3 Attack.
FIR_928	Keeper of Flame	[x]Battlecry: Give all minions in your hand +3/+3. They are destroyed in 3 turns.
FIR_951	Volcoross	[x]Rush, Taunt Battlecry: Choose to spend 10, 20, or 30 Corpses to gain that many stats.
FIR_956	Dragon Turtle	[x]Battlecry: If you're holding a minion with a Dark Gift, give your hero +3 Attack this turn and 6 Armor.
FIR_961	Ashleaf Pixie	Battlecry: If you're holding a spell that costs (5) or more, gain Divine Shield and Lifesteal.
FP1_016	Wailing Soul	Battlecry: Silence your other minions.
GDB_117	Dirdra, Rebel Captain	Rush. Battlecry: Shuffle all 8 Crewmates into your deck. Deathrattle: Draw two Crewmates.
GDB_118	Xor'toth, Breaker of Stars	[x]Battlecry: Add two Stars to both sides of your hand. When they collide, deal 5 damage to all enemies.
GDB_129	Doommaiden	[x]Battlecry: Draw a card from your opponent's deck. If you don't play it this turn, put it back.
GDB_130	Crystal Welder	[x]Taunt Battlecry: If you're building a Starship, gain +2/+2.
GDB_142	The Ceaseless Expanse	[x]Costs (1) less for each time a card was drawn, played, or destroyed. Battlecry: Destroy all other minions.
GDB_145	Kil'jaeden	[x]Battlecry: Replace your deck with an endless portal of Demons. Each turn, they gain an additional +2/+2.
GDB_226	Hostile Invader	Battlecry, Spellburst, and Deathrattle: Deal 2 damage to all other minions.
GDB_232	Unyielding Vindicator	Battlecry: The next Draenei you play gives your hero its Attack for that turn.
GDB_302	Blazing Accretion	Battlecry: Destroy the top 3 cards of your deck. Any Fire spells or Elementals are drawn instead.
GDB_304	Saruun	[x]Battlecry: Give all Elementals in your deck Fire Spell Damage +1.
GDB_340	Star Vulpera	[x]Tradeable Battlecry: Destroy an enemy Starship or Starship Piece.
GDB_435	Moonstone Mauler	[x]Battlecry: Shuffle 3 Asteroids into your deck that deal @ damage to a random enemy when drawn.
GDB_450	Ace Wayfinder	[x]Battlecry: Gain two random Bonus Effects. The next Draenei you play gains them as well.
GDB_455	Askara	Battlecry: The next two Draenei you play summon a copy of themselves.
GDB_471t	Engine Crewmate	[x]Divine Shield Battlecry: Summon every adjoining Crewmate.
GDB_471t2	Tactical Crewmate	[x]Taunt Battlecry: Summon every adjoining Crewmate.
GDB_471t3	Gunner Crewmate	[x]Rush Battlecry: Summon every adjoining Crewmate.
GDB_471t4	Helm Crewmate	[x]Windfury Battlecry: Summon every adjoining Crewmate.
GDB_471t5	Recon Crewmate	[x]Elusive Battlecry: Summon every adjoining Crewmate.
GDB_471t6	Research Crewmate	[x]Poisonous Battlecry: Summon every adjoining Crewmate.
GDB_471t7	Medical Crewmate	[x]Lifesteal Battlecry: Summon every adjoining Crewmate.
GDB_471t8	Admin Crewmate	[x]Reborn Battlecry: Summon every adjoining Crewmate.
GDB_477	The 8 Hands From Beyond	Battlecry: Destroy both players' decks EXCEPT the 8 highest Cost cards in each.
GDB_720	Starlight Wanderer	Battlecry: The next Draenei you play gains +2/+1.
GDB_722	Crimson Commander	Battlecry and Deathrattle: Give all Draenei in your hand +2/+1.
GDB_728	Interstellar Researcher	Battlecry and Spellburst: Draw a Libram.
GDB_861	Stranded Spaceman	[x]Battlecry: The next Draenei you play gains +2 Health and Rush.
GDB_878	Braingill	"Battlecry: Give your other Murlocs ""Deathrattle: Draw a card."""
GDB_901	Ultraviolet Breaker	[x]Battlecry: Deal 3 damage to an enemy minion. Shuffle 3 Asteroids into your deck.
GIL_124	Mossy Horror	Battlecry: Destroy all other minions with 2 or less Attack.
GIL_125	Mad Hatter	[x]Battlecry: Randomly toss 3 hats to other minions. Each hat gives +1/+1.
GIL_130	Gloom Stag	Taunt Battlecry: If your deck has only odd-Cost cards, gain +2/+2.
GIL_212	Ravencaller	[x]Battlecry: Add two random 1-Cost minions to your hand.
GIL_213	Tanglefur Mystic	Battlecry: Add a random 2-Cost minion to each player's hand.
GIL_507	Bewitched Guardian	[x]Taunt Battlecry: Gain +1 Health for each card in your hand.
GIL_508	Duskbat	Battlecry: If your hero took damage this turn, summon two 1/1 Bats.
GIL_515	Ratcatcher	Rush Battlecry: Destroy a friendly minion and gain its Attack and Health.
GIL_526	Wyrmguard	Battlecry: If you're holding a Dragon, gain +1 Attack and Taunt.
GIL_530	Murkspark Eel	Battlecry: If your deck has only even-Cost cards, deal 2 damage.
GIL_531	Witch's Apprentice	Taunt Battlecry: Add a random Shaman spell to your hand.
GIL_549	Toki, Time-Tinker	[x]Battlecry: Add a random Legendary minion from the past to your hand.
GIL_565	Deathweb Spider	Battlecry: If your hero took damage this turn, gain Lifesteal.
GIL_578	Countess Ashmore	[x]Battlecry: Draw a Rush, Lifesteal, and Deathrattle card from your deck.
GIL_580	Town Crier	Battlecry: Draw a Rush minion from your deck.
GIL_581	Sandbinder	Battlecry: Draw an Elemental from your deck.
GIL_583	Totem Cruncher	Taunt Battlecry: Destroy your Totems. Gain +2/+2 for each destroyed.
GIL_584	Witchwood Piper	[x]Battlecry: Draw the lowest Cost minion from your deck.
GIL_601	Scaleworm	Battlecry: If you're holding a Dragon, gain +1 Attack and Rush.
GIL_614	Voodoo Doll	Battlecry: Choose a minion. Deathrattle: Destroy the chosen minion.
GIL_622	Lifedrinker	[x]Battlecry: Deal 3 damage to the enemy hero. Restore #3 Health to your hero.
GIL_624	Night Prowler	Battlecry: If this is the only minion on the battlefield, gain +3/+3.
GIL_635	Cathedral Gargoyle	Battlecry: If you're holding a Dragon, gain Taunt and Divine Shield.
GIL_645	Bonfire Elemental	Battlecry: If you played an Elemental last turn, draw a card.
GIL_648	Chief Inspector	Battlecry: Destroy all enemy Secrets.
GIL_658	Splintergraft	[x]Battlecry: Choose a friendly minion. Add a 10/10 copy to your hand that costs (10).
GIL_677	Face Collector	Echo Battlecry: Add a random Legendary minion to your hand.
GIL_682	Muck Hunter	Rush Battlecry: Summon two 2/1 Mucklings for your opponent.
GIL_683	Marsh Drake	Battlecry: Summon a 2/1 Poisonous Drakeslayer for your opponent.
GIL_803	Militia Commander	Rush Battlecry: Gain +3 Attack this turn.
GIL_825	Lord Godfrey	[x]Battlecry: Deal 2 damage to all other minions. If any die, repeat this Battlecry.
GIL_827	Blink Fox	Battlecry: Add a random card to your hand (from your opponent's class).
GIL_835	Squashling	[x]Echo Battlecry: Restore #2 Health.
GIL_838	Black Cat	Spell Damage +1 Battlecry: If your deck has only odd-Cost cards, draw a card.
GIL_905	Carrion Drake	Battlecry: If a minion died this turn, gain Poisonous.
GVG_004	Goblin Blastmage	[x]Battlecry: If you control a Mech, deal 6 damage randomly split among all enemies.
GVG_011	Shrinkmeister	Battlecry: Give a minion -3 Attack this turn.
GVG_023	Goblin Auto-Barber	Battlecry: Give your weapon +1 Attack.
GVG_042	Neptulon	Battlecry: Add 4 random Murlocs to your hand. Overload: (3)
GVG_043	Glaivezooka	Battlecry: Give a random friendly minion +1 Attack.
GVG_048	Metaltooth Leaper	Battlecry: Give your other Mechs +2 Attack.
GVG_053	Shieldmaiden	Battlecry: Gain 5 Armor.
GVG_055	Screwjank Clunker	Battlecry: Give a friendly Mech +2/+2.
GVG_056	Iron Juggernaut	[x]Battlecry and Deathrattle: Shuffle a Mine into your opponent's deck. When drawn, explode for 10 damage!
GVG_059	Coghammer	Battlecry: Give a random friendly minion Divine Shield and Taunt.
GVG_060	Quartermaster	Battlecry: Give your Silver Hand Recruits +2/+2.
GVG_083	Upgraded Repair Bot	Battlecry: Give a friendly Mech +4 Health.
GVG_090	Madder Bomber	Battlecry: Deal 6 damage randomly split between all other characters.
GVG_092	Gnomish Experimenter	Battlecry: Draw a card. If it's a minion, transform it into a Chicken.
GVG_097	Lil' Exorcist	Taunt Battlecry: Gain +1/+1 for each enemy Deathrattle minion.
GVG_099	Bomb Lobber	Battlecry: Deal 4 damage to a random enemy minion.
GVG_101	Scarlet Purifier	Battlecry: Deal 2 damage to all minions with Deathrattle.
GVG_102	Tinkertown Technician	Battlecry: If you have a Mech, gain +1/+1 and add a Spare Part to your hand.
GVG_107	Enhance-o Mechano	Battlecry: Give your other minions Windfury, Taunt, or Divine Shield (at random).
GVG_110	Dr. Boom	Battlecry: Summon two 1/1 Boom Bots. WARNING: Bots may explode.
GVG_115	Toshley	Battlecry and Deathrattle: Add a Spare Part card to your hand.
GVG_119	Blingtron 3000	Battlecry: Equip a random weapon for each player.
GVG_120	Hemet Nesingwary	Battlecry: Destroy a Beast.
ICC_018	Phantom Freebooter	Battlecry: Gain stats equal to your weapon's.
ICC_025	Rattling Rascal	[x]Battlecry: Summon a 5/5 Skeleton. Deathrattle: Summon one for your opponent.
ICC_026	Grim Necromancer	Battlecry: Summon two 1/1 Skeletons.
ICC_028	Sunborne Val'kyr	Battlecry: Give adjacent minions +2 Health.
ICC_058	Brrrloc	Battlecry: Freeze an enemy.
ICC_064	Blood Razor	Battlecry and Deathrattle: Deal 1 damage to all minions.
ICC_069	Ghastly Conjurer	Battlecry: Add a 'Mirror Image' spell to your hand.
ICC_092	Acherus Veteran	Battlecry: Give a friendly minion +1 Attack.
ICC_093	Tuskarr Fisherman	Battlecry: Give a friendly minion Spell Damage +1.
ICC_096	Furnacefire Colossus	Battlecry: Discard all weapons from your hand and gain their stats.
ICC_252	Coldwraith	Battlecry: If an enemy is Frozen, draw a card.
ICC_257	Corpse Raiser	"[x]Battlecry: Give a friendly minion ""Deathrattle: Resummon this minion."""
ICC_450	Death Revenant	Battlecry: Gain +1/+1 for each damaged minion.
ICC_466	Saronite Chain Gang	[x]Taunt Battlecry: Summon a Saronite Chain Gang.
ICC_467	Deathspeaker	Battlecry: Give a friendly minion Immune this turn.
ICC_701	Skulking Geist	Battlecry: Destroy all 1-Cost spells in both hands and decks.
ICC_705	Bonemare	Battlecry: Give a friendly minion +4/+4 and Taunt.
ICC_801	Howling Commander	Battlecry: Draw a Divine Shield minion from your deck.
ICC_807	Strongshell Scavenger	Battlecry: Give your Taunt minions +2/+2.
ICC_810	Deathaxe Punisher	Battlecry: Give a random Lifesteal minion in your hand +2/+2.
ICC_827	Valeera the Hollow	Battlecry: Gain Stealth until your next turn.
ICC_829	Uther of the Ebon Blade	Battlecry: Equip a 5/3 Lifesteal weapon.
ICC_830	Shadowreaper Anduin	Battlecry: Destroy all minions with 5 or more Attack.
ICC_834	Scourgelord Garrosh	Battlecry: Equip a 4/3 Shadowmourne that also damages adjacent minions.
ICC_838	Sindragosa	Battlecry: Summon two 0/1 Frozen Champions.
ICC_851	Prince Keleseth	Battlecry: If your deck has no 2-Cost cards, give all minions in your deck +1/+1.
ICC_853	Prince Valanar	Battlecry: If your deck has no 4-Cost cards, gain Lifesteal and Taunt.
ICC_855	Hyldnir Frostrider	Battlecry: Freeze your other minions.
ICC_903	Sanguine Reveler	Battlecry: Destroy a friendly minion and gain +2/+2.
ICC_904	Wicked Skeleton	Battlecry: Gain +1/+1 for each minion that died this turn.
ICC_912	Corpsetaker	[x]Battlecry: Gain Taunt if your deck has a Taunt minion. Repeat for Divine Shield, Lifesteal, Windfury.
JAM_012t	Loud Totemcarver	[x]Battlecry: Summon a 0/3 Stereo Totem. (Changes each turn.)@[x]Battlecry: Summon a 0/3 Stereo Totem.
JAM_012t2	Bluesy Totemcarver	[x]Battlecry: Summon a 0/3 Mana Tide Totem. (Changes each turn.)@[x]Battlecry: Summon a 0/3 Mana Tide Totem.
JAM_012t3	Blazing Totemcarver	[x]Battlecry: Summon a 0/3 Flametongue Totem. (Changes each turn.)@[x]Battlecry: Summon a 0/3 Flametongue Totem.
JAM_012t4	Karaoke Totemcarver	[x]Battlecry: Summon a 0/4 Jukebox Totem. (Changes each turn.)@[x]Battlecry: Summon a 0/4 Jukebox Totem.
JAM_015t	Sharpened Tuning Fork	[x]Battlecry: Gain +2 Attack. (Changes each turn.)@[x]Battlecry: Gain +2 Attack.
JAM_015t2	Reinforced Tuning Fork	[x]Battlecry: Gain 5 Armor. (Changes each turn.)@[x]Battlecry: Gain 5 Armor.
JAM_032	Fiddlefire Imp	Battlecry: Add a random Fire Mage and Fire Warlock spell to your hand.
JAM_035	Grimtotem Buzzkill	Battlecry: Discard a weapon to draw 3 cards.
JAM_036	Magatha, Bane of Music	Battlecry: Draw 5 cards. Give any spells drawn to your opponent.
KAR_009	Babbling Book	Battlecry: Add a random Mage spell to your hand.
KAR_010	Nightbane Templar	Battlecry: If you're holding a Dragon, summon two 1/1 Whelps.
KAR_030a	Pantry Spider	Battlecry: Summon a 1/3 Spider.
KAR_033	Book Wyrm	Battlecry: If you're holding a Dragon, destroy an enemy minion with 3 or less Attack.
KAR_037	Avian Watcher	Battlecry: If you control a Secret, gain +1/+1 and Taunt.
KAR_041	Moat Lurker	Battlecry: Destroy a minion. Deathrattle: Resummon it.
KAR_061	The Curator	Taunt Battlecry: Draw a Beast, Dragon, and Murloc.
KAR_065	Menagerie Warden	Battlecry: Choose a friendly Beast. Summon a copy of it.
KAR_069	Swashburglar	Battlecry: Add a random card from another class to your hand.
KAR_092	Medivh's Valet	Battlecry: If you control a Secret, deal 3 damage.
KAR_095	Zoobot	Battlecry: Give a random friendly Beast, Dragon, and Murloc +1/+1.
KAR_097	Medivh, the Guardian	Battlecry: Equip Atiesh, Greatstaff of the Guardian.
KAR_114	Barnes	Battlecry: Summon a 1/1 copy of a random minion in your deck.
KAR_702	Menagerie Magician	Battlecry: Give a random friendly Beast, Dragon, and Murloc +2/+2.
KAR_710	Arcanosmith	Battlecry: Summon a 0/5 minion with Taunt.
LEG_CS3_031	Alexstrasza the Life-Binder	[x]Battlecry: Choose a character. If it's friendly, restore #8 Health. If it's an enemy, deal 8 damage.
LEG_CS3_033	Ysera the Dreamer	Battlecry: Add one of each Dream card to your hand.
LEG_CS3_034	Malygos the Spellweaver	Battlecry: Draw spells until your hand is full.
LEG_CS3_036	Deathwing the Destroyer	Battlecry: Destroy all other minions. Discard a card for each destroyed.
LEG_RLK_071	Patchwerk	[x]Battlecry: Destroy a random minion in your opponent's hand, deck, and battlefield.
LEG_RLK_077	Possessifier	Battlecry: Summon two 1/1 Fighters with Rush and Reborn.
LEG_RLK_079	Noxious Cadaver	[x]Battlecry: Deal 2 damage to an enemy and your hero.
LEG_RLK_085	Lord Marrowgar	[x]Battlecry: Raise ALL of your Corpses as 1/1 Risen Golems with Rush. For each that can't fit, give one +2/+2.
LEG_RLK_224	Overseer Frigidara	Battlecry: Draw 2 spells. If they're both Frost spells, deal 2 damage to all enemies.
LEG_RLK_752	Rime Sculptor	"[x]Battlecry: Summon two 2/1 Rime Elementals with ""Deathrattle: Deal 2 damage to a random enemy."""
LEG_RLK_753	Bonedigger Geist	Battlecry: Spend a Corpse to gain +1/+2.
LOE_016	Rumbling Elemental	After you play a Battlecry minion, deal 2 damage to a random enemy.
LOE_019	Unearthed Raptor	Battlecry: Choose a friendly minion. Gain a copy of its Deathrattle.
LOE_073	Fossilized Devilsaur	Battlecry: If you control another Beast, gain Taunt.
LOE_110	Ancient Shade	Battlecry: Shuffle an 'Ancient Curse' into your deck that deals 7 damage to you when drawn.
LOE_116	Reliquary Seeker	Battlecry: If you have 6 other minions, gain +4/+4.
LOOT_013	Vulgar Homunculus	Taunt Battlecry: Deal 2 damage to your hero.
LOOT_014	Kobold Librarian	Battlecry: Draw a card. Deal 2 damage to your hero.
LOOT_018	Hooked Reaver	Battlecry: If you have 15 or less Health, gain +3/+3 and Taunt.
LOOT_026	Fal'dorei Strider	[x]Battlecry: Shuffle 3 Ambushes into your deck. When drawn, summon a 4/4 Spider.
LOOT_033	Cavern Shinyfinder	Battlecry: Draw a weapon from your deck.
LOOT_062	Kobold Hermit	Battlecry: Choose a basic Totem. Summon it.
LOOT_069	Sewer Crawler	Battlecry: Summon a 2/3 Giant Rat.
LOOT_111	Scorp-o-matic	Battlecry: Destroy a minion with 1 or less Attack.
LOOT_122	Corrosive Sludge	Battlecry: Destroy your opponent's weapon.
LOOT_124	Lone Champion	Battlecry: If you control no other minions, gain Taunt and Divine Shield.
LOOT_132	Dragonslayer	Battlecry: Deal 6 damage to a Dragon.
LOOT_152	Boisterous Bard	Battlecry: Give your other minions +1 Health.
LOOT_154	Gravelsnout Knight	Battlecry: Summon a random 1-Cost minion for your opponent.
LOOT_161	Carnivorous Cube	Battlecry: Destroy a friendly minion. Deathrattle: Summon 2 copies of it.
LOOT_161_Puzzle	Carnivorous Cube	Battlecry: Destroy a friendly minion. Deathrattle: Summon 2 copies of it.
LOOT_167	Fungalmancer	Battlecry: Give adjacent minions +2/+2.
LOOT_170	Raven Familiar	Battlecry: Reveal a spell in each deck. If yours costs more, draw it.
LOOT_286t1	Champion's Maul	Battlecry: Summon two 1/1 Silver Hand Recruits.
LOOT_286t2	Sacred Maul	Battlecry: Give your minions Taunt.
LOOT_286t3	Blessed Maul	Battlecry: Give your minions +1 Attack.
LOOT_286t4	Purifier's Maul	Battlecry: Give your minions Divine Shield.
LOOT_347	Kobold Apprentice	Battlecry: Deal 3 damage randomly split among all enemies.
LOOT_357	Marin the Fox	Battlecry: Summon a 0/8 Treasure Chest for your opponent. (Break it for awesome loot!)
LOOT_367	Drywhisker Armorer	Battlecry: For each enemy minion, gain 2 Armor.
LOOT_383	Hungry Ettin	Taunt Battlecry: Summon a random 2-Cost minion for your opponent.
LOOT_389	Rummaging Kobold	Battlecry: Return one of your destroyed weapons to your hand.
LOOT_410	Duskbreaker	Battlecry: If you're holding a Dragon, deal 3 damage to all other minions.
LOOT_415t6	Azari, the Devourer	Battlecry: Destroy your opponent's deck.
LOOT_516	Zola the Gorgon	Battlecry: Choose a friendly minion. Add a Golden copy of it to your hand.
LOOT_518	Windshear Stormcaller	Battlecry: If you control all 4 basic Totems, summon Al'Akir the Windlord.
LOOT_520	Seeping Oozeling	Battlecry: Gain the Deathrattle of a random minion in your deck.
LOOT_526	The Darkness	[x]Starts Dormant. Battlecry: Shuffle 3 Candles into the enemy deck. When drawn, this awakens.
LOOT_539	Spiteful Summoner	[x]Battlecry: Reveal a spell from your deck. Summon a random minion with the same Cost.
LOOT_541	King Togwaggle	[x]Battlecry: Swap decks with your opponent. Give them a Ransom spell to swap back.
MAW_005	Framester	[x]Battlecry: Shuffle 3 'Framed' cards into the opponent's deck. When drawn, they Overload for (2).
MAW_008	Sightless Magistrate	Battlecry: Both players draw until they have 5 cards.
MAW_028	Mawsworn Bailiff	Taunt. Battlecry: If you have 4 or more Armor, gain +4/+4.
MAW_029	Weapons Expert	Battlecry: If you have a weapon equipped, give it +1/+1. Otherwise, draw a weapon.
MAW_030	Torghast Custodian	[x]Battlecry: For each enemy minion, randomly gain Rush, Divine Shield, or Windfury.
MAW_034	The Jailer	Battlecry: Destroy your deck. This minion gains Immune.
MEND_301	Spiritspeaker	Battlecry: Choose an Animal Companion to summon.
MEND_302	Wasteland Vanguard	[x]Battlecry: Deal 3 damage split among all enemies. If any die, deal 3 more.
MEND_804	Arator the Redeemer	[x]Battlecry: Double the stats of all friendly Silver Hand Recruits and give them Taunt.
MIS_307	Murloc Growfin	[x]Gigantify Battlecry: Summon a Tinyfin with Rush and stats equal to this minion's.
MIS_307t1	Murloc Growfin	[x]Gigantic Battlecry: Summon a Tinyfin with Rush and stats equal to this minion's.
MIS_706	Dust Bunny	[x]Battlecry and Deathrattle: Add a random piece of junk to your hand (a Coin, Rock, Banana, or Knife).
MIS_712	Toyrantus	Taunt, Elusive Battlecry: If you have 10 Mana Crystals, gain +7/+7.
MIS_916	Pro Gamer	[x]Battlecry: Challenge your opponent to a game of Rock-Paper-Scissors! The winner draws 2 cards.
NEW1_014	Master of Disguise	Battlecry: Give a friendly minion Stealth until your next turn.
NEW1_016	Captain's Parrot	Battlecry: Draw a Pirate from your deck.
NEW1_017	Hungry Crab	Battlecry: Destroy a Murloc and gain +2/+2.
NEW1_018	Bloodsail Raider	Battlecry: Gain Attack equal to the Attack of your weapon.
NEW1_024	Captain Greenskin	Battlecry: Give your weapon +1/+1.
NEW1_030	Deathwing	Battlecry: Destroy all other minions and discard your hand.
NEW1_041	Stampeding Kodo	Battlecry: Destroy a random enemy minion with 2 or less Attack.
NX2_007	Frostfin Chomper	[x]Battlecry: If you played an Elemental last turn, summon three 1/1 Murlocs.
NX2_014	Trinket Tracker	Battlecry: Draw a 1-Cost spell.
NX2_021	Knight of the Dead	[x]Battlecry: Deal 5 damage to your hero. Manathirst (7): Restore #5 Health to your hero instead.
NX2_022	Goldwing	[x]Rush Battlecry: If you're holding a Mech, gain Windfury.
NX2_023	The Purator	[x]Taunt Battlecry: If your deck has no Neutral cards, draw a minion of each minion type.
NX2_026	Felscale Evoker	[x]Battlecry: If you've cast three spells while holding this, summon a different Demon from your deck.@ ({0} left!)@ (Ready!)
NX2_027	Fleshshaper	Taunt. Battlecry: If you have 5 or more Armor, summon a copy of this.
NX2_035	Rimescale Siren	[x]Battlecry: If you've cast three spells while holding this, Freeze 3 random enemy minions.@ ({0} left!)@ (Ready!)
OG_051	Forbidden Ancient	Battlecry: Spend all your Mana. Gain +1/+1 for each Mana spent.
OG_080	Xaril, Poisoned Mind	Battlecry and Deathrattle: Add a random Toxin card to your hand.
OG_096	Twilight Darkmender	Battlecry: If your C'Thun has at least 10 Attack, restore #10 Health to your hero.
OG_109	Darkshire Librarian	Battlecry: Discard a random card. Deathrattle: Draw a card.
OG_122	Mukla, Tyrant of the Vale	Battlecry: Add 2 Bananas to your hand.
OG_131	Twin Emperor Vek'lor	[x]Taunt Battlecry: If your C'Thun has at least 10 Attack, summon another Emperor.
OG_149	Ravaging Ghoul	Battlecry: Deal 1 damage to all other minions.
OG_156	Bilefin Tidehunter	Battlecry: Summon a 1/1 Ooze with Taunt.
OG_161	Corrupted Seer	Battlecry: Deal 2 damage to all non-Murloc minions.
OG_188	Klaxxi Amber-Weaver	[x]Taunt Battlecry: If your C'Thun has at least 10 Attack, gain +5 Health.
OG_207	Faceless Summoner	Battlecry: Summon a random 3-Cost minion.
OG_220	Malkorok	Battlecry: Equip a random weapon.
OG_222	Rallying Blade	Battlecry: Give +1/+1 to your minions with Divine Shield.
OG_254	Eater of Secrets	Battlecry: Destroy all enemy Secrets. Gain +1/+1 for each.
OG_280	C'Thun	Battlecry: Deal damage equal to this minion's Attack randomly split among all enemies.
OG_291	Shadowcaster	Battlecry: Choose a friendly minion. Add a 1/1 copy to your hand that costs (1).
OG_292	Forlorn Stalker	Battlecry: Give all Deathrattle minions in your hand +1/+1.
OG_295	Cult Apothecary	Battlecry: For each enemy minion, restore #2 Health to your hero.
OG_301	Ancient Shieldbearer	Battlecry: If your C'Thun has at least 10 Attack, gain 10 Armor.
OG_312	N'Zoth's First Mate	Battlecry: Equip a 1/3 Rusty Hook.
OG_315	Bloodsail Cultist	Battlecry: If you control another Pirate, give your weapon +1/+1.
OG_316	Herald Volazj	Battlecry: Summon a 1/1 copy of each of your other minions.
OG_320	Midnight Drake	Battlecry: Gain +1 Attack for each other card in your hand.
OG_337	Cyclopian Horror	Taunt. Battlecry: Gain +1 Health for each enemy minion.
ONY_001	Onyxian Warder	[x]Battlecry: If you're holding a Dragon, summon two 2/1 Whelps with Rush.
ONY_004	Raid Boss Onyxia	[x]Rush. Immune while you control a Whelp. Battlecry: Summon six 2/1 Whelps with Rush.
ONY_005ta5	Bubba	[x]Battlecry: Summon six 1/1 Bloodhounds with Rush to attack an enemy minion.
ONY_005ta7	Crusty the Crustacean	[x]Battlecry: Destroy a minion. Gain its Attack and Health.
ONY_009	Pet Collector	Battlecry: Summon a Beast from your deck that costs (5) or less.
ONY_024	Onyxian Drake	[x]Taunt Battlecry: Deal damage equal to your Armor to an enemy minion.
ONY_026	Lightmaw Netherdrake	Battlecry: If you're holding a Holy and a Shadow spell, deal 3 damage to all other minions.
ONY_035	Spawn of Deathwing	Battlecry: Destroy a random enemy minion. Discard a random card.
PRO_001	Elite Tauren Chieftain	Battlecry: Give both players the power to ROCK! (with a Power Chord card)
REV_020	Dinner Performer	[x]Battlecry: Summon a random minion from your deck that you can afford to play.
REV_023	Demolition Renovator	Tradeable Battlecry: Destroy an enemy location.
REV_308	Maze Guide	Battlecry: Summon a random 2-Cost minion.
REV_310	Death Blossom Whomper	Battlecry: Draw a Deathrattle minion and gain its Deathrattle.
REV_318	Widowbloom Seedsman	[x]Battlecry: Draw a Nature spell. Gain an empty Mana Crystal.
REV_338	Dredger Staff	[x]Battlecry: Give minions in your hand +1 Health.
REV_351	Roosting Gargoyle	Battlecry: Give a friendly Beast +2 Attack.
REV_360	Spirit Poacher	Battlecry: Summon a random Dormant Wildseed.
REV_363	Ara'lon	Battlecry: Summon one of each Dormant Wildseed.
REV_373	Lady Darkvein	[x]Battlecry: Summon two 2/1 Shades. Each gains a Deathrattle to cast your last Shadow spell.
REV_510	Kryxis the Voracious	[x]Battlecry: Discard your hand. Deathrattle: Draw 3 cards.
REV_900	Scuttlebutt Ghoul	[x]Taunt Battlecry: If you control a Secret, summon a copy of this.
REV_934	Decimator Olgra	[x]Battlecry: Gain +1/+1 for each damaged minion, then attack all enemies.
REV_936	Crud Caretaker	Battlecry: Summon a 3/5 Elemental with Taunt.
REV_940	Necrolord Draka	[x]Battlecry: Equip a @/3 Dagger. (+1 Attack for each other card you played this turn, up to 10!)
REV_946	Steamcleaner	Battlecry: Destroy ALL cards in both players' decks that didn't start there.
REV_951	The Countess	[x]Battlecry: If your deck has no Neutral cards, add 3 Legendary Invitations to your hand.
REV_960	Ashen Elemental	[x]Battlecry: Whenever your opponent draws a card next turn, they take 2 damage.
REV_961	Elitist Snob	[x]Battlecry: For each Paladin card in your hand, randomly gain Divine Shield, Lifesteal, Rush, or Taunt.
RLK_062	Nerubian Swarmguard	[x]Taunt Battlecry: Summon two copies of this minion.
RLK_071	Patchwerk	[x]Battlecry: Destroy a random minion in your opponent's hand, deck, and battlefield.
RLK_077	Possessifier	Battlecry: Summon two 1/1 Fighters with Rush and Reborn.
RLK_079	Noxious Cadaver	[x]Battlecry: Deal 2 damage to an enemy and your hero.
RLK_085	Lord Marrowgar	[x]Battlecry: Raise ALL of your Corpses as 1/1 Risen Golems with Rush. For each that can't fit, give one +2/+2.
RLK_104	Street Sweeper	Battlecry: Deal 2 damage to all other minions.
RLK_110	Ymirjar Frostbreaker	Battlecry: Gain +1 Attack for each Frost spell in your hand.
RLK_119	Drakkari Embalmer	Battlecry: Give a friendly Undead Reborn.
RLK_120	Meat Grinder	Battlecry: Shred a random minion in your deck to gain 4 Corpses.
RLK_123	Bone Flinger	[x]Battlecry: If a friendly Undead died after your last turn, deal 2 damage.
RLK_215	Felerin, the Forgotten	[x]Battlecry: Add a random Outcast card to the left and right sides of your hand. They cost (2) less.
RLK_219	Sunfury Clergy	[x]Battlecry: Restore #3 Health to all friendly characters. Manathirst (6): Restore #6 Health instead.
RLK_222	Astalor Bloodsworn	Battlecry: Add Astalor, the Protector to your hand. Manathirst (@): Deal 2 damage.
RLK_222t1	Astalor, the Protector	Battlecry: Add Astalor, the Flamebringer to your hand. Manathirst (@): Gain 5 Armor.
RLK_222t2	Astalor, the Flamebringer	[x]Battlecry: Deal 7 damage randomly split between all enemies. Manathirst (10): Deal 14 instead.
RLK_223	Thassarian	Reborn Battlecry and Deathrattle: Deal 2 damage to a random enemy.
