CardID	Name	Text
LEG_CS3_031	Alexstrasza the Life-Binder	[x]Battlecry: Choose a character. If it's friendly, restore #8 Health. If it's an ___enemy, deal 8 damage.
LEG_CS3_033	Ysera the Dreamer	Battlecry: Add one of each Dream card to your hand.
LEG_CS3_034	Malygos the Spellweaver	Battlecry: Draw spells until your hand is full.
LEG_CS3_036	Deathwing the Destroyer	Battlecry: Destroy all other minions. Discard a card for each destroyed.
LEG_RLK_071	Patchwerk	[x]Battlecry: Destroy a random minion in your opponent's _hand, deck, and battlefield._
LEG_RLK_077	Possessifier	Battlecry: Summon two 1/1 Fighters with Rush and Reborn.
LEG_RLK_079	Noxious Cadaver	[x]Battlecry: Deal 2 damage to an enemy and your hero.
LEG_RLK_085	Lord Marrowgar	[x]Battlecry: Raise ALL of your Corpses as 1/1 Risen Golems with Rush. For each that can't fit, give one +2/+2.
LEG_RLK_224	Overseer Frigidara	Battlecry: Draw 2 spells. If they're both Frost spells, deal 2 damage to all enemies.
LEG_RLK_752	Rime Sculptor	"[x]Battlecry: Summon two 2/1 Rime Elementals with ""Deathrattle: Deal 2 damage to a random enemy."""
LEG_RLK_753	Bonedigger Geist	Battlecry: Spend a Corpse to gain +1/+2.
LOE_003	Ethereal Conjurer	Battlecry: Discover a spell.
LOE_006	Museum Curator	Battlecry: Discover a Deathrattle card. It costs (1) less.
LOE_011	Reno Jackson	Battlecry: If your deck has no duplicates, fully heal your hero.
LOE_016	Rumbling Elemental	After you play a Battlecry minion, deal 2 damage to a random enemy.
LOE_017	Keeper of Uldaman	Battlecry: Set a minion's Attack and Health to 3.
LOE_019	Unearthed Raptor	Battlecry: Choose a friendly minion. Gain a copy of its_Deathrattle.
LOE_019t2	Golden Monkey	Taunt Battlecry: Replace your hand and deck with Legendary minions.
LOE_020	Desert Camel	Battlecry: Put a 1-Cost minion from each deck into the battlefield.
LOE_023	Dark Peddler	Battlecry: Discover a 1-Cost card.
LOE_029	Jeweled Scarab	Battlecry: Discover a 3-Cost card.
LOE_039	Gorillabot A-3	Battlecry: If you control another Mech, Discover a Mech.
LOE_047	Tomb Spider	Battlecry: Discover a Beast.
LOE_073	Fossilized Devilsaur	Battlecry: If you control another Beast, gain Taunt.
LOE_076	Sir Finley Mrrgglton	Battlecry: Discover a new basic Hero Power.
LOE_079	Elise Starseeker	Battlecry: Shuffle the 'Map to the Golden Monkey' into your deck.
LOE_092	Arch-Thief Rafaam	Battlecry: Discover a powerful Artifact.
LOE_110	Ancient Shade	Battlecry: Shuffle an 'Ancient Curse' into your deck that deals 7 damage to you when drawn.
LOE_116	Reliquary Seeker	Battlecry: If you have 6 other minions, gain +4/+4.
LOOT_013	Vulgar Homunculus	Taunt Battlecry: Deal 2 damage to your hero.
LOOT_014	Kobold Librarian	Battlecry: Draw a card. Deal 2 damage to your_hero.
LOOT_018	Hooked Reaver	Battlecry: If you have 15 or_less Health, gain +3/+3_and Taunt.
LOOT_026	Fal'dorei Strider	[x]Battlecry: Shuffle 3 Ambushes into your deck. When drawn, summon a 4/4 Spider.
LOOT_033	Cavern Shinyfinder	Battlecry: Draw a weapon from your deck.
LOOT_062	Kobold Hermit	Battlecry: Choose a basic Totem. Summon it.
LOOT_069	Sewer Crawler	Battlecry: Summon a 2/3_Giant Rat.
LOOT_085	Rhok'delar	Battlecry: If your deck has no minions, fill your_hand with Hunter_spells.
LOOT_111	Scorp-o-matic	Battlecry: Destroy a minion with 1 or less Attack.
LOOT_118	Ebon Dragonsmith	Battlecry: Reduce the Cost of a random weapon in your hand by (2).
LOOT_122	Corrosive Sludge	Battlecry: Destroy your opponent's weapon.
LOOT_124	Lone Champion	Battlecry: If you control no other minions, gain Taunt and Divine Shield.
LOOT_132	Dragonslayer	Battlecry: Deal 6 damage to a Dragon.
LOOT_150	Furbolg Mossbinder	Battlecry: Transform a friendly minion into a 6/6_Elemental.
LOOT_152	Boisterous Bard	Battlecry: Give your other minions +1 Health.
LOOT_154	Gravelsnout Knight	Battlecry: Summon a random 1-Cost minion for_your opponent.
LOOT_161	Carnivorous Cube	Battlecry: Destroy a friendly minion. Deathrattle: Summon 2 copies of it.
LOOT_161_Puzzle	Carnivorous Cube	Battlecry: Destroy a friendly minion. Deathrattle: Summon 2 copies of it.
LOOT_167	Fungalmancer	Battlecry: Give adjacent minions +2/+2.
LOOT_170	Raven Familiar	Battlecry: Reveal a spell in each deck. If yours costs more, draw it.
LOOT_216	Lynessa Sunsorrow	[x]Battlecry: Cast each spell you cast on your minions this game on this one.
LOOT_286t1	Champion's Maul	Battlecry: Summon two 1/1 Silver Hand Recruits.
LOOT_286t2	Sacred Maul	Battlecry: Give your minions Taunt.
LOOT_286t3	Blessed Maul	Battlecry: Give your minions +1 Attack.
LOOT_286t4	Purifier's Maul	Battlecry: Give your minions Divine Shield.
LOOT_347	Kobold Apprentice	Battlecry: Deal 3 damage randomly split among all_enemies.
LOOT_357	Marin the Fox	Battlecry: Summon a 0/8 Treasure Chest for your opponent. (Break it for awesome loot!)
LOOT_358	Grumble, Worldshaker	Battlecry: Return your other minions to your hand. They cost (1).
LOOT_367	Drywhisker Armorer	Battlecry: For each enemy minion, gain 2 Armor.
LOOT_375	Guild Recruiter	Battlecry: Recruit a minion that costs (4) or less.
LOOT_383	Hungry Ettin	Taunt Battlecry: Summon a random 2-Cost minion for your opponent.
LOOT_389	Rummaging Kobold	Battlecry: Return one of your destroyed weapons to your hand.
LOOT_410	Duskbreaker	Battlecry: If you're holding a Dragon, deal 3 damage to all other minions.
LOOT_415t6	Azari, the Devourer	Battlecry: Destroy your opponent's deck.
LOOT_511	Kathrena Winterwisp	Battlecry and Deathrattle: Recruit a Beast.
LOOT_516	Zola the Gorgon	Battlecry: Choose a friendly minion. Add a Golden copy of it to your hand.
LOOT_517	Murmuring Elemental	Battlecry: Your next Battlecry this turn triggers_twice.
LOOT_517e	Murmurs	Your next Battlecry this turn triggers twice.
LOOT_517e2	Murmuring	Your next Battlecry this turn triggers twice.
LOOT_518	Windshear Stormcaller	Battlecry: If you control all 4 basic Totems, summon Al'Akir_the_Windlord.
LOOT_520	Seeping Oozeling	Battlecry: Gain the Deathrattle of a random minion in your deck.
LOOT_521	Master Oakheart	Battlecry: Recruit a 1, 2, and 3-Attack minion.
LOOT_526	The Darkness	[x]Starts Dormant. Battlecry: Shuffle 3 Candles into the enemy deck. When drawn, this awakens.
LOOT_528	Twilight Acolyte	Battlecry: If you're holding a Dragon, swap this minion's Attack with another minion's.
LOOT_529	Void Ripper	Battlecry: Swap the Attack and Health of all_other_minions.
LOOT_535	Dragoncaller Alanna	Battlecry: Summon a 5/5 Dragon for each spell you cast this game that costs (5) or more.
LOOT_537	Leyline Manipulator	Battlecry: If you're holding any cards that didn't start in your deck, reduce their Cost by (2).
LOOT_538	Temporus	Battlecry: Your opponent takes two turns. Then you take two turns.
LOOT_539	Spiteful Summoner	[x]Battlecry: Reveal a spell from your deck. Summon a random minion with the same Cost.
LOOT_541	King Togwaggle	[x]Battlecry: Swap decks with your opponent. Give them a Ransom spell to swap back.
MAW_000	Imp-oster	Battlecry: Choose a friendly Imp. Transform into a copy of it.
MAW_004	Soul Seeker	Battlecry: Swap this with a random minion from your opponent's deck.
MAW_005	Framester	[x]Battlecry: Shuffle 3 'Framed' cards into the opponent's deck. When drawn, they Overload for (2).
MAW_008	Sightless Magistrate	Battlecry: Both players draw until they have 5 cards.
MAW_011	Defense Attorney Nathanos	[x]Battlecry: Discover a friendly Deathrattle minion that died this game. Gain its Deathrattle and then trigger it.
MAW_014	Prosecutor Mel'tranix	[x]Battlecry: Your opponent can only play their left- and right-most cards on their next turn.
MAW_017	Class Action Lawyer	[x]Battlecry: If your deck has no Neutral cards, set _a minion's stats to 1/1.
MAW_028	Mawsworn Bailiff	Taunt. Battlecry: If you have 4 or more Armor, gain +4/+4.
MAW_029	Weapons Expert	Battlecry: If you have a weapon equipped, give it +1/+1. Otherwise, draw a weapon.
MAW_030	Torghast Custodian	[x]Battlecry: For each enemy minion, randomly gain Rush, Divine Shield, or Windfury.
MAW_033	Sylvanas, the Accused	[x]Battlecry: Destroy an enemy minion. Infuse (@): Take control of it instead.
MAW_033t	Sylvanas, the Accused	Infused Battlecry: Take control of an enemy minion.
MAW_034	The Jailer	Battlecry: Destroy your deck. This minion gains Immune.
MEND_041	Wizened Wildspeaker	[x]Taunt Battlecry: If you didn't play a minion last turn, refresh 3 Mana Crystals.
MEND_046	Bashana Runetotem	[x]Battlecry: Get three 2/2 Treants. Carve 12 Mana worth of Nature spells into them.
MEND_046t	Treant	Battlecry: Cast {0}.
MEND_100	Cultivating Sprite	[x]Battlecry: Get a 3-Cost Bulb that casts three _random 1-Cost spells. _It upgrades each turn.
MEND_301	Spiritspeaker	Battlecry: Choose an Animal Companion to_summon.
MEND_302	Wasteland Vanguard	[x]Battlecry: Deal 3 damage split among all enemies. If any die, deal 3 more.
MEND_303	Migrating Elekk	[x]Taunt. Battlecry: Replace your future Animal Companions with random Beasts that cost (1) more.
MEND_304	Talya Earthstrider	[x]Battlecry: Your cards that summon Animal Companions summon 1 more this game.
MEND_501	Ley Walker	[x]Battlecry: Your Leylines cost (1) less this game. Deathrattle: Get a random Leyline.
MEND_503	Surge Needle	[x]Battlecry: Your Leylines trigger an additional time this game.
MEND_506	Mystic Runesaber	[x]Elusive Battlecry: Increase the effects of your Leylines by 1 this game.
MEND_803	Emboldening Blade	[x]Battlecry: Give your Silver Hand Recruits +1/+1 this game.
MEND_804	Arator the Redeemer	[x]Battlecry: Double the stats of all friendly Silver Hand Recruits and give them Taunt.
MIS_006	Toysnatching Geist	[x]Gigantify Battlecry: Discover an Undead. Reduce its Cost by this minion's Attack.
MIS_006t	Toysnatching Geist	[x]Gigantic Battlecry: Discover an Undead. Reduce its Cost by this minion's Attack.
MIS_307	Murloc Growfin	[x]Gigantify Battlecry: Summon a Tinyfin with Rush and stats equal to this minion's.
MIS_307t1	Murloc Growfin	[x]Gigantic Battlecry: Summon a Tinyfin with Rush and stats equal to this minion's.
MIS_703	INFERNAL!	[x]Taunt Battlecry: Set your hero's remaining Health to 15.
MIS_706	Dust Bunny	[x]Battlecry and Deathrattle: Add a random piece of junk to your hand (a Coin, Rock, Banana, or Knife).
MIS_712	Toyrantus	Taunt, Elusive Battlecry: If you have 10 Mana Crystals, gain +7/+7.
MIS_914	Product 9	Battlecry: Recast every friendly Secret that triggered this game.
MIS_916	Pro Gamer	[x]Battlecry: Challenge your opponent to a game of Rock-Paper-Scissors! The winner draws 2 cards.
NEW1_014	Master of Disguise	Battlecry: Give a friendly minion Stealth until your next turn.
NEW1_016	Captain's Parrot	Battlecry: Draw a Pirate from your deck.
NEW1_017	Hungry Crab	Battlecry: Destroy a Murloc and gain +2/+2.
NEW1_018	Bloodsail Raider	Battlecry: Gain Attack equal to the Attack of your weapon.
NEW1_024	Captain Greenskin	Battlecry: Give your weapon +1/+1.
NEW1_025	Bloodsail Corsair	[x]Battlecry: Remove 1 Durability from your opponent's weapon.
NEW1_029	Millhouse Manastorm	Battlecry: Enemy spells cost (0) next turn.
NEW1_030	Deathwing	Battlecry: Destroy all other minions and discard your_hand.
NEW1_041	Stampeding Kodo	Battlecry: Destroy a random enemy minion with 2 or less Attack.
NX2_003	Whirlweaver	[x]Battlecry: If you've cast a spell last turn, Discover an Elemental.
NX2_003t	Prodigy of Demise	[x]Infused Battlecry: Discover a Fire, Frost, or Arcane spell.
NX2_007	Frostfin Chomper	[x]Battlecry: If you played an Elemental last turn, summon three 1/1 Murlocs.
NX2_014	Trinket Tracker	Battlecry: Draw a 1-Cost spell.
NX2_018	Rotting Necromancer	Battlecry: Dredge. If it's an Undead, deal 5 damage to the enemy hero.
NX2_021	Knight of the Dead	[x]Battlecry: Deal 5 damage to your hero. Manathirst (7): Restore #5 Health to your hero instead.
NX2_022	Goldwing	[x]Rush Battlecry: If you're holding a Mech, gain Windfury.
NX2_023	The Purator	[x]Taunt Battlecry: If your deck has no Neutral cards, draw a minion of each minion type.
NX2_026	Felscale Evoker	[x]Battlecry: If you've cast three spells while holding this, summon a different Demon from your deck.@ ({0} left!)@ (Ready!)
NX2_027	Fleshshaper	Taunt. Battlecry: If you have 5 or more Armor, summon a copy of this.
NX2_035	Rimescale Siren	[x]Battlecry: If you've cast three spells while holding this, Freeze 3 random enemy minions.@ ({0} left!)@ (Ready!)
NX2_044	Suspicious Peddler	[x]Battlecry: Discover a 1-Cost card. If your opponent guesses your __choice, they get a copy.
OG_006	Vilefin Inquisitor	Battlecry: Your Hero Power becomes 'Summon a 1/1 Murloc.'
OG_026	Eternal Sentinel	Battlecry: Unlock your Overloaded Mana Crystals.
OG_051	Forbidden Ancient	Battlecry: Spend all your Mana. Gain +1/+1 for each Mana spent.
OG_080	Xaril, Poisoned Mind	Battlecry and Deathrattle: Add a random Toxin card to your hand.
OG_087	Servant of Yogg-Saron	[x]Battlecry: Cast a random _spell that costs (5) or MORE_ _(targets chosen randomly).
OG_096	Twilight Darkmender	Battlecry: If your C'Thun has at least 10 Attack, restore #10 Health to your hero.
OG_102	Darkspeaker	Battlecry: Swap stats with a friendly minion.
OG_109	Darkshire Librarian	Battlecry: Discard a random card. Deathrattle: Draw a card.
OG_121	Cho'gall	[x]Battlecry: Return all cards you discarded this game to your hand. They cost Health instead of Mana.
OG_122	Mukla, Tyrant of the Vale	Battlecry: Add 2 Bananas to your hand.
OG_131	Twin Emperor Vek'lor	[x]Taunt Battlecry: If your C'Thun has at least 10 Attack, summon another Emperor.
OG_133	N'Zoth, the Corruptor	Battlecry: Summon your Deathrattle minions that died this game.
OG_134	Yogg-Saron, Hope's End	[x]Battlecry: Cast a random spell for each spell you've cast this game (targets chosen randomly).
OG_149	Ravaging Ghoul	Battlecry: Deal 1 damage to all other minions.
OG_156	Bilefin Tidehunter	Battlecry: Summon a 1/1 Ooze with Taunt.
OG_161	Corrupted Seer	Battlecry: Deal 2 damage to all non-Murloc minions.
OG_162	Disciple of C'Thun	Battlecry: Deal 2 damage. Give your C'Thun +2/+2 (wherever it is).
OG_174	Faceless Shambler	Taunt Battlecry: Copy a friendly minion's Attack and Health.
OG_188	Klaxxi Amber-Weaver	[x]Taunt Battlecry: If your C'Thun has at least 10 Attack, gain +5 Health.
OG_207	Faceless Summoner	Battlecry: Summon a random 3-Cost minion.
OG_220	Malkorok	Battlecry: Equip a random weapon.
OG_222	Rallying Blade	Battlecry: Give +1/+1 to your minions with Divine Shield.
OG_254	Eater of Secrets	Battlecry: Destroy all enemy Secrets. Gain +1/+1 for each.
OG_255	Doomcaller	Battlecry: Give your C'Thun +2/+2 (wherever it is). If it's dead, shuffle it into your deck.
OG_280	C'Thun	Battlecry: Deal damage equal to this minion's Attack randomly split among all enemies.
OG_281	Beckoner of Evil	Battlecry: Give your C'Thun +2/+2 (wherever it is).
OG_282	Blade of C'Thun	Battlecry: Destroy a minion. Add its Attack and Health to_your C'Thun's (wherever it is).
OG_283	C'Thun's Chosen	[x]Divine Shield Battlecry: Give your C'Thun +3/+3 (wherever it is).
OG_284	Twilight Geomancer	Taunt Battlecry: Give your C'Thun +1/+1 and Taunt (wherever it is).
OG_291	Shadowcaster	Battlecry: Choose a friendly minion. Add a 1/1 copy to_your hand that costs_(1).
OG_292	Forlorn Stalker	Battlecry: Give all Deathrattle minions in your hand +1/+1.
OG_293	Dark Arakkoa	[x]Taunt Battlecry: Give your C'Thun +4/+4 (wherever it is).
OG_295	Cult Apothecary	Battlecry: For each enemy minion, restore #2 Health to your hero.
OG_301	Ancient Shieldbearer	Battlecry: If your C'Thun has at least 10 Attack, gain 10 Armor.
OG_309	Princess Huhuran	Battlecry: Trigger a friendly minion's Deathrattle.
OG_312	N'Zoth's First Mate	Battlecry: Equip a 1/3 Rusty Hook.
OG_315	Bloodsail Cultist	Battlecry: If you control another Pirate, give your weapon +1/+1.
OG_316	Herald Volazj	Battlecry: Summon a 1/1 copy of each of your other minions.
OG_320	Midnight Drake	Battlecry: Gain +1 Attack for each other card in your hand.
OG_328	Master of Evolution	Battlecry: Transform a friendly minion into a random one that costs (1) more.
OG_337	Cyclopian Horror	Taunt. Battlecry: Gain +1 Health for each enemy minion.
OG_339	Skeram Cultist	[x]Battlecry: Give your C'Thun +2/+2 (wherever it is).
ONY_001	Onyxian Warder	[x]Battlecry: If you're holding a Dragon, summon two 2/1 Whelps with Rush.
ONY_004	Raid Boss Onyxia	[x]Rush. Immune while you control a Whelp. Battlecry: Summon six _2/1 Whelps with Rush.
ONY_005	Kazakusan	[x]Battlecry: If you played 4 other Dragons this game, craft a custom deck of Treasures.@ ({0} left!)@ (Ready!)
ONY_005ta5	Bubba	[x]Battlecry: Summon six 1/1 Bloodhounds with Rush to attack an enemy minion.
ONY_005ta7	Crusty the Crustacean	[x]Battlecry: Destroy a minion. Gain its Attack and Health.
ONY_009	Pet Collector	Battlecry: Summon a Beast from your deck that costs (5) or less.
ONY_019	Raid Negotiator	[x]Battlecry: Discover a Choose One card. It has both effects combined.
ONY_022	Battle Vicar	Battlecry: Discover a Holy spell.
ONY_024	Onyxian Drake	[x]Taunt Battlecry: Deal damage equal to your Armor to an enemy minion.
ONY_026	Lightmaw Netherdrake	Battlecry: If you're holding a Holy and a Shadow spell, deal 3 damage to all other minions.
ONY_030	SI:7 Smuggler	[x]Battlecry: Summon a random @-Cost minion. (Upgraded for each other SI:7 card you _have played this game.)
ONY_035	Spawn of Deathwing	Battlecry: Destroy a random enemy minion. Discard a random card.
PRO_001	Elite Tauren Chieftain	Battlecry: Give both players the power to ROCK! (with a Power Chord card)
REV_000	Suspicious Alchemist	[x]Battlecry: Discover a spell. If your opponent guesses your choice, they get a copy.
REV_002	Suspicious Usher	[x]Battlecry: Discover a Legendary minion. If your opponent guesses your __choice, they get a copy.
REV_006	Suspicious Pirate	Battlecry: Discover a weapon. If your opponent guesses your choice, they get a copy.
REV_013	Stoneborn Accuser	"[x]Infuse (@): Gain ""Battlecry: Deal 5 damage."""
REV_013t	Stoneborn Accuser	Infused Battlecry: Deal 5 damage.
REV_017	Insatiable Devourer	[x]Battlecry: Devour an enemy minion and gain its stats. _Infuse (@): And its neighbors.
REV_017t	Insatiable Devourer	[x]Infused Battlecry: Devour an enemy minion and its neighbors to gain their stats.
REV_019	Famished Fool	Battlecry: Draw a card. Infuse (@): Draw 3 instead.
REV_019t	Famished Fool	Infused Battlecry: Draw 3 cards.
REV_020	Dinner Performer	[x]Battlecry: Summon a random minion from your deck that you can afford to play.
REV_022	Murloc Holmes	[x]Battlecry: Solve 3 Clues about your opponent's cards to get copies of them.
REV_023	Demolition Renovator	Tradeable Battlecry: Destroy an enemy location.
REV_238	Theotar, the Mad Duke	Battlecry: Discover a card in each player's hand and swap them.
REV_244	Mischievous Imp	Battlecry: Summon a copy of this. Infuse (@): Summon two copies instead.
REV_244t	Mischievous Imp	[x]Infused Battlecry: Summon two copies of this.
REV_246	Mysterious Visitor	Battlecry: Reduce the Cost of cards copied from your opponent by (3).
REV_247	Partner in Crime	[x]Battlecry: Summon a copy of this minion at the end of your turn.
REV_308	Maze Guide	Battlecry: Summon a random 2-Cost minion.
REV_310	Death Blossom Whomper	Battlecry: Draw a Deathrattle minion and gain its Deathrattle.
REV_314	Topior the Shrubbagazzor	[x]Battlecry: For the rest of the game, after you cast a Nature spell, summon a 3/3 Whelp with Rush.
REV_318	Widowbloom Seedsman	[x]Battlecry: Draw a Nature spell. Gain an empty Mana Crystal.
REV_338	Dredger Staff	[x]Battlecry: Give minions in your hand +1 Health.
REV_351	Roosting Gargoyle	Battlecry: Give a friendly Beast +2 Attack.
REV_353	Huntsman Altimor	[x]Battlecry: Summon a Gargon Companion. Infuse ({0}): Summon another. _Infuse ({1}): And another!
REV_353t	Huntsman Altimor	[x]Infused Battlecry: Summon 2 Gargon Companions. _______Infuse (@): Summon all 3!___
REV_353t2	Huntsman Altimor	[x]Infused Battlecry: Summon all 3 Gargon Companions.
REV_360	Spirit Poacher	Battlecry: Summon a random Dormant Wildseed.
REV_363	Ara'lon	Battlecry: Summon one of each Dormant Wildseed.
REV_370	Party Crasher	[x]Battlecry: Choose an enemy minion. Throw a random minion from your hand at it.
REV_373	Lady Darkvein	[x]Battlecry: Summon two 2/1 Shades. Each gains a Deathrattle to cast your last Shadow spell.
REV_378	Forensic Duster	[x]Battlecry: Your opponent's minions cost (1) more next turn.
REV_510	Kryxis the Voracious	[x]Battlecry: Discard your hand. Deathrattle: Draw 3 cards.
REV_511	Bibliomite	[x]Battlecry: Choose a card in your hand to shuffle into your deck.
REV_514	Kel'Thuzad, the Inevitable	[x]Battlecry: Resurrect your Volatile Skeletons. Any that can't fit on the battlefield instantly explode! @(@)
REV_826	Private Eye	[x]Battlecry: Cast a Secret from your deck. _Combo: Cast 2 instead.
REV_835	Imp King Rafaam	Battlecry: Resurrect four friendly Imps. Infuse (@): Give your Imps +2/+2.
REV_835t	Imp King Rafaam	[x]Infused. Battlecry: Summon four friendly Imps that died this game. __Give your Imps +2/+2.
REV_841	Anonymous Informant	Battlecry: The next Secret you play costs (0).
REV_900	Scuttlebutt Ghoul	[x]Taunt Battlecry: If you control a Secret, summon a copy of this.
REV_901	Dispossessed Soul	Battlecry: If you control a location, Discover a copy of a card in your deck.
REV_906	Sire Denathrius	Lifesteal. Battlecry: Deal 5 damage amongst enemies. Endlessly Infuse (@): Deal 1 more.
REV_906t	Sire Denathrius	[x]Lifesteal. Battlecry: Deal {1} damage amongst enemies. Endlessly Infuse ({0}): Deal 1 more.
REV_921	The Stonewright	Battlecry: For the rest of the game, your Totems have +2 Attack.
REV_934	Decimator Olgra	[x]Battlecry: Gain +1/+1 for each damaged minion, _then attack all enemies.
REV_936	Crud Caretaker	Battlecry: Summon a 3/5 Elemental with Taunt.
REV_937	Artificer Xy'mox	[x]Battlecry: Discover and cast a Relic. Infuse (@): Cast all three instead.
REV_937t	Artificer Xy'mox	[x]Infused Battlecry: Cast all three Relics.
REV_940	Necrolord Draka	[x]Battlecry: Equip a @/3 Dagger. (+1 Attack for each other card you played this turn, up to 10!)
REV_945	Sketchy Stranger	Battlecry: Discover a Secret from another class.
REV_946	Steamcleaner	Battlecry: Destroy ALL cards in both players' decks that didn't start there.
REV_947	Muckborn Servant	Taunt Battlecry: Discover a Paladin card.
REV_951	The Countess	[x]Battlecry: If your deck has no Neutral cards, add 3 Legendary Invitations to your hand.
REV_958	Buffet Biggun	[x]Battlecry: Summon two Silver Hand Recruits. Infuse (@): Give them +2 Attack and Divine Shield.
REV_958t	Buffet Biggun	Infused. Battlecry: Summon two Silver Hand Recruits. Give them +2 Attack and Divine Shield.
REV_959	Ghastly Gravedigger	[x]Battlecry: If you control a Secret, choose a card in your opponent's hand to _shuffle into their deck.
REV_960	Ashen Elemental	[x]Battlecry: Whenever your opponent draws a card next turn, they take 2 damage.
REV_961	Elitist Snob	[x]Battlecry: For each Paladin card in your hand, randomly gain Divine Shield, Lifesteal, Rush, or Taunt.
RLK_062	Nerubian Swarmguard	[x]Taunt Battlecry: Summon two copies of this minion.
RLK_066	Hematurge	Battlecry: Spend a Corpse to Discover a Blood Rune card.
RLK_071	Patchwerk	[x]Battlecry: Destroy a random minion in your opponent's _hand, deck, and battlefield._
RLK_077	Possessifier	Battlecry: Summon two 1/1 Fighters with Rush and Reborn.
RLK_079	Noxious Cadaver	[x]Battlecry: Deal 2 damage to an enemy and your hero.
RLK_085	Lord Marrowgar	[x]Battlecry: Raise ALL of your Corpses as 1/1 Risen Golems with Rush. For each that can't fit, give one +2/+2.
RLK_104	Street Sweeper	Battlecry: Deal 2 damage to all other minions.
RLK_110	Ymirjar Frostbreaker	Battlecry: Gain +1_Attack for each Frost spell in your hand.
RLK_116	Necrotic Mortician	Battlecry: If a friendly Undead died after your last turn, Discover an Unholy Rune card.
RLK_119	Drakkari Embalmer	Battlecry: Give a friendly Undead Reborn.
RLK_120	Meat Grinder	Battlecry: Shred a random minion in your deck to gain 4 Corpses.
RLK_123	Bone Flinger	[x]Battlecry: If a friendly Undead died after your last turn, deal 2 damage.
RLK_215	Felerin, the Forgotten	[x]Battlecry: Add a random Outcast card to the left and right sides of your hand. They cost (2) less.
RLK_216	Rotten Rodent	Battlecry: Reduce the Cost of all Deathrattle cards in your deck by (1).
RLK_218	Silvermoon Arcanist	[x]Spell Damage +2 Battlecry: Your spells can’t target heroes this turn.
RLK_219	Sunfury Clergy	[x]Battlecry: Restore #3 Health to all friendly characters. Manathirst (6): Restore #6 Health instead.
RLK_222	Astalor Bloodsworn	Battlecry: Add Astalor, the Protector to your hand. Manathirst (@): Deal 2 damage.
RLK_222t1	Astalor, the Protector	Battlecry: Add Astalor, the Flamebringer to your hand. Manathirst (@): Gain 5 Armor.
RLK_222t2	Astalor, the Flamebringer	[x]Battlecry: Deal 7 damage randomly split between all enemies. Manathirst (10): Deal 14 instead.
RLK_223	Thassarian	Reborn Battlecry and Deathrattle: Deal 2 damage to a random enemy.
RLK_224	Overseer Frigidara	Battlecry: Draw 2 spells. If they're both Frost spells, deal 2 damage to all enemies.
RLK_225	Blightfang	[x]Battlecry: Infect all enemy minions. When they die, you summon a 2/2 Zombie with Taunt.
RLK_503	Body Bagger	Battlecry: Gain a Corpse.
RLK_504	Corpse Bride	[x]Battlecry: Spend up to 10 _Corpses to summon a Risen_ Groom with Taunt and that _much Attack and Health.
RLK_505	Marrow Manipulator	[x]Battlecry: Spend up to 5 Corpses. Deal 2 damage to a random enemy for each.
RLK_506	Boneguard Commander	Taunt Battlecry: Raise up to 6 Corpses as 1/3 Risen Footmen with Taunt.
RLK_527	Timewarden	[x]Battlecry: Until the end of your next turn, Dragons you summon gain Taunt and Divine Shield.
RLK_529	Noxious Infiltrator	[x]Poisonous Battlecry: If a friendly Undead died after your last turn, deal 1 damage to a minion.
RLK_531	Infantry Reanimator	[x]Battlecry: Resurrect a friendly Undead. Give it Reborn.
RLK_535	Savage Ymirjar	Rush Battlecry: Discard 2 cards.
RLK_540	Amorphous Slime	Battlecry: Discard a random Undead. Deathrattle: Summon a copy of it.
RLK_545	Energy Shaper	[x]Battlecry: Transform all spells in your hand into ones that cost (3) more. (They keep their original Cost.)
RLK_547	Prismatic Elemental	Battlecry: Discover a spell from any class. It costs (1) less.
RLK_548	Arcane Wyrm	Battlecry: Add an Arcane Bolt to your hand.
RLK_550	Rotgill	"[x]Battlecry: Give your other minions ""Deathrattle: Give __your minions +1/+1."""
RLK_552	Unliving Champion	[x]Battlecry: If a friendly Undead died after your last turn, summon two 3/2 Zombies.
RLK_568	Concoctor	Battlecry: Add a random Concoction to your hand.
RLK_570	Ghoulish Alchemist	Battlecry: Your next Concoction costs (0).
RLK_592	Invincible	[x]Reborn Battlecry and Deathrattle: Give another random friendly _____Undead +5/+5 and Taunt.____
RLK_593	Lor'themar Theron	Battlecry: Double the stats of all minions in your deck.
RLK_608	Asvedon, the Grandshield	Taunt Battlecry: Cast a copy of the last spell your opponent played.
RLK_657	Underking	[x]Rush Battlecry and Deathrattle: Gain 6 Armor.
RLK_658	Elder Nadox	Battlecry: Destroy a friendly Undead. Your minions gain its Attack.
RLK_659	Anub'Rekhan	Battlecry: Gain 5 Armor. Your next 3 minions this turn cost Armor instead of Mana.
RLK_706	Alexandros Mograine	Battlecry: For the rest of the game, deal 3 damage to your opponent at the end of your turns.
RLK_708	Chillfallen Baron	Battlecry and Deathrattle: Draw a card.
RLK_711	Vicious Bloodworm	[x]Battlecry: Give a minion in your hand Attack equal to this minion's Attack.
RLK_731	Darkfallen Neophyte	[x]Battlecry: Spend 2 Corpses to give all minions in your hand +2 Attack.
RLK_740	Might of Menethil	Battlecry: Spend up to 3 Corpses. Freeze that many enemy minions.
