CardID	Name	Text
LOOT_528	Twilight Acolyte	<b>Battlecry:</b> If you're holding a Dragon, swap this minion's Attack with another minion's.
LOOT_529	Void Ripper	<b>Battlecry:</b> Swap the Attack and Health of all_other_minions.
LOOT_535	Dragoncaller Alanna	<b>Battlecry:</b> Summon a 5/5 Dragon for each spell you cast this game that costs (5) or more.
LOOT_537	Leyline Manipulator	<b>Battlecry:</b> If you're holding any cards that didn't start in your deck, reduce their Cost by (2).
LOOT_538	Temporus	<b>Battlecry:</b> Your opponent takes two turns. Then you take two turns.
LOOT_539	Spiteful Summoner	[x]<b>Battlecry:</b> Reveal a spell from your deck. Summon a random minion with the same Cost.
LOOT_541	King Togwaggle	[x]<b>Battlecry:</b> Swap decks with your opponent. Give them a Ransom spell to swap back.
MAW_000	Imp-oster	<b>Battlecry:</b> Choose a friendly Imp. Transform into a copy of it.
MAW_004	Soul Seeker	<b>Battlecry:</b> Swap this with a random minion from your opponent's deck.
MAW_005	Framester	[x]<b>Battlecry:</b> Shuffle 3 'Framed' cards into the opponent's deck. When drawn, they <b>Overload</b> for (2).
MAW_011	Defense Attorney Nathanos	[x]<b>Battlecry:</b> <b>Discover</b> a friendly <b>Deathrattle</b> minion that died this game. Gain its <b>Deathrattle</b> and then trigger it.
MAW_014	Prosecutor Mel'tranix	[x]<b>Battlecry:</b> Your opponent can only play their left- and right-most cards on their next turn.
MAW_017	Class Action Lawyer	[x]<b>Battlecry:</b> If your deck has no Neutral cards, set _a minion's stats to 1/1.
MAW_029	Weapons Expert	<b>Battlecry:</b> If you have a weapon equipped, give it +1/+1. Otherwise, draw a weapon.
MAW_033	Sylvanas, the Accused	[x]<b>Battlecry:</b> Destroy an enemy minion. <b>Infuse (@):</b> Take control of it instead.
MAW_033t	Sylvanas, the Accused	<b>Infused</b> <b>Battlecry:</b> Take control of an enemy minion.
MAW_034	The Jailer	<b>Battlecry:</b> Destroy your deck. This minion gains <b>Immune</b>.
MEND_041	Wizened Wildspeaker	[x]<b>Taunt</b> <b>Battlecry:</b> If you didn't play a minion last turn, refresh 3 Mana Crystals.
MEND_046	Bashana Runetotem	[x]<b>Battlecry:</b> Get three 2/2 Treants. Carve 12 Mana worth of Nature spells into them.
MEND_046t	Treant	<b>Battlecry:</b> Cast {0}.
MEND_100	Cultivating Sprite	[x]<b>Battlecry:</b> Get a 3-Cost Bulb that casts three _random 1-Cost spells. _It upgrades each turn.
MEND_301	Spiritspeaker	<b>Battlecry:</b> Choose an Animal Companion to_summon.
MEND_303	Migrating Elekk	[x]<b>Taunt. Battlecry:</b> Replace your future Animal Companions with random Beasts that cost (1) more.
MEND_304	Talya Earthstrider	[x]<b>Battlecry:</b> Your cards that summon Animal Companions summon 1 more this game.
MEND_501	Ley Walker	[x]<b>Battlecry:</b> Your Leylines cost (1) less this game. <b>Deathrattle:</b> Get a random Leyline.
MEND_503	Surge Needle	[x]<b>Battlecry:</b> Your Leylines trigger an additional time this game.
MEND_506	Mystic Runesaber	[x]<b>Elusive</b> <b>Battlecry:</b> Increase the effects of your Leylines by 1 this game.
MEND_803	Emboldening Blade	[x]<b>Battlecry:</b> Give your Silver Hand Recruits +1/+1 this game.
MEND_804	Arator the Redeemer	[x]<b>Battlecry:</b> Double the stats of all friendly Silver Hand Recruits and give them <b>Taunt</b>.
MIS_006	Toysnatching Geist	[x]<b>Gigantify</b> <b>Battlecry:</b> <b>Discover</b> an Undead. Reduce its Cost by this minion's Attack.
MIS_006t	Toysnatching Geist	[x]<b>Gigantic</b> <b>Battlecry:</b> <b>Discover</b> an Undead. Reduce its Cost by this minion's Attack.
MIS_307	Murloc Growfin	[x]<b>Gigantify</b> <b>Battlecry:</b> Summon a Tinyfin with <b>Rush</b> and stats equal to this minion's.
MIS_307t1	Murloc Growfin	[x]<b>Gigantic</b> <b>Battlecry:</b> Summon a Tinyfin with <b>Rush</b> and stats equal to this minion's.
MIS_703	INFERNAL!	[x]<b>Taunt</b> <b>Battlecry:</b> Set your hero's remaining Health to 15.
MIS_706	Dust Bunny	[x]<b>Battlecry and Deathrattle:</b> Add a random piece of junk to your hand <i>(a Coin, Rock, Banana, or Knife)</i>.
MIS_712	Toyrantus	<b>Taunt</b>, <b>Elusive</b> <b>Battlecry:</b> If you have 10 Mana Crystals, gain +7/+7.
MIS_914	Product 9	<b>Battlecry:</b> Recast every friendly <b>Secret</b> that triggered this game.
MIS_916	Pro Gamer	[x]<b>Battlecry:</b> Challenge your opponent to a game of Rock-Paper-Scissors! The winner draws 2 cards.
NEW1_014	Master of Disguise	<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.
NEW1_016	Captain's Parrot	<b>Battlecry:</b> Draw a Pirate from your deck.
NEW1_018	Bloodsail Raider	<b>Battlecry:</b> Gain Attack equal to the Attack of your weapon.
NEW1_024	Captain Greenskin	<b>Battlecry:</b> Give your weapon +1/+1.
NEW1_025	Bloodsail Corsair	[x]<b>Battlecry:</b> Remove 1 Durability from your opponent's weapon.
NEW1_029	Millhouse Manastorm	<b>Battlecry:</b> Enemy spells cost (0) next turn.
NEW1_041	Stampeding Kodo	<b>Battlecry:</b> Destroy a random enemy minion with 2 or less Attack.
NX2_003	Whirlweaver	[x]<b>Battlecry:</b> If you've cast a spell last turn, <b>Discover</b> an Elemental.
NX2_003t	Prodigy of Demise	[x]<b>Infused</b> <b>Battlecry:</b> <b>Discover</b> a Fire, Frost, or Arcane spell.
NX2_007	Frostfin Chomper	[x]<b>Battlecry:</b> If you played an Elemental last turn, summon three 1/1 Murlocs.
NX2_014	Trinket Tracker	<b>Battlecry:</b> Draw a 1-Cost spell.
NX2_022	Goldwing	[x]<b>Rush</b> <b>Battlecry:</b> If you're holding a Mech, gain <b>Windfury</b>.
NX2_023	The Purator	[x]<b>Taunt</b> <b>Battlecry:</b> If your deck has no Neutral cards, draw a minion of each minion type.
NX2_026	Felscale Evoker	[x]<b>Battlecry:</b> If you've cast three spells while holding this, summon a different Demon from your deck.@ <i>({0} left!)</i>@ <i>(Ready!)</i>
NX2_027	Fleshshaper	<b>Taunt</b>. <b>Battlecry:</b> If you have 5 or more Armor, summon a copy of this.
NX2_044	Suspicious Peddler	[x]<b>Battlecry:</b> <b>Discover</b> a 1-Cost card. If your opponent guesses your __choice, they get a copy.
OG_026	Eternal Sentinel	<b>Battlecry:</b> Unlock your <b>Overloaded</b> Mana Crystals.
OG_080	Xaril, Poisoned Mind	<b>Battlecry and Deathrattle:</b> Add a random Toxin card to your hand.
OG_087	Servant of Yogg-Saron	[x]<b>Battlecry:</b> Cast a random _spell that costs (5) or MORE_ _<i>(targets chosen randomly)</i>.
OG_096	Twilight Darkmender	<b>Battlecry:</b> If your C'Thun has at least 10 Attack, restore #10 Health to your hero.
OG_102	Darkspeaker	<b>Battlecry:</b> Swap stats with a friendly minion.
OG_121	Cho'gall	[x]<b>Battlecry:</b> Return all cards you discarded this game to your hand. They cost Health instead of Mana.
OG_122	Mukla, Tyrant of the Vale	<b>Battlecry:</b> Add 2 Bananas to your hand.
OG_131	Twin Emperor Vek'lor	[x]<b><b>Taunt</b> Battlecry:</b> If your C'Thun has at least 10 Attack, summon another Emperor.
OG_133	N'Zoth, the Corruptor	<b>Battlecry:</b> Summon your <b>Deathrattle</b> minions that died this game.
OG_134	Yogg-Saron, Hope's End	[x]<b>Battlecry:</b> Cast a random spell for each spell you've cast this game <i>(targets chosen randomly)</i>.
OG_174	Faceless Shambler	<b>Taunt</b> <b>Battlecry:</b> Copy a friendly minion's Attack and Health.
OG_188	Klaxxi Amber-Weaver	[x]<b>Taunt</b> <b>Battlecry:</b> If your C'Thun has at least 10 Attack, gain +5 Health.
OG_207	Faceless Summoner	<b>Battlecry:</b> Summon a random 3-Cost minion.
OG_220	Malkorok	<b>Battlecry:</b> Equip a random weapon.
OG_222	Rallying Blade	<b>Battlecry:</b> Give +1/+1 to your minions with <b>Divine Shield</b>.
OG_255	Doomcaller	<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is).</i> If it's dead, shuffle it into your deck.
OG_280	C'Thun	<b>Battlecry:</b> Deal damage equal to this minion's Attack randomly split among all enemies.
OG_281	Beckoner of Evil	<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is).</i>
OG_283	C'Thun's Chosen	[x]<b>Divine Shield</b> <b>Battlecry:</b> Give your C'Thun +3/+3 <i>(wherever it is).</i>
OG_284	Twilight Geomancer	<b>Taunt</b> <b>Battlecry:</b> Give your C'Thun +1/+1 and <b>Taunt</b> <i>(wherever it is)</i>.
OG_291	Shadowcaster	<b>Battlecry:</b> Choose a friendly minion. Add a 1/1 copy to_your hand that costs_(1).
OG_292	Forlorn Stalker	<b>Battlecry:</b> Give all <b>Deathrattle</b> minions in your hand +1/+1.
OG_293	Dark Arakkoa	[x]<b>Taunt</b> <b>Battlecry:</b> Give your C'Thun +4/+4 <i>(wherever it is).</i>
OG_295	Cult Apothecary	<b>Battlecry:</b> For each enemy minion, restore #2 Health to your hero.
OG_309	Princess Huhuran	<b>Battlecry:</b> Trigger a friendly minion's <b>Deathrattle</b>.
OG_312	N'Zoth's First Mate	<b>Battlecry:</b> Equip a 1/3 Rusty Hook.
OG_315	Bloodsail Cultist	<b>Battlecry:</b> If you control another Pirate, give your weapon +1/+1.
OG_320	Midnight Drake	<b>Battlecry:</b> Gain +1 Attack for each other card in your hand.
OG_328	Master of Evolution	<b>Battlecry:</b> Transform a friendly minion into a random one that costs (1) more.
OG_337	Cyclopian Horror	<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Health for each enemy minion.
OG_339	Skeram Cultist	[x]<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is)</i>.
ONY_001	Onyxian Warder	[x]<b>Battlecry:</b> If you're holding a Dragon, summon two 2/1 Whelps with <b>Rush</b>.
ONY_004	Raid Boss Onyxia	[x]<b>Rush</b>. <b>Immune</b> while you control a Whelp. <b>Battlecry:</b> Summon six _2/1 Whelps with <b>Rush</b>.
ONY_005	Kazakusan	[x]<b>Battlecry:</b> If you played 4 other Dragons this game, craft a custom deck of Treasures.@ <i>({0} left!)</i>@ <i>(Ready!)</i>
ONY_005ta5	Bubba	[x]<b>Battlecry</b>: Summon six 1/1 Bloodhounds with <b>Rush</b> to attack an enemy minion.
ONY_009	Pet Collector	<b>Battlecry:</b> Summon a Beast from your deck that costs (5) or less.
ONY_019	Raid Negotiator	[x]<b>Battlecry:</b> <b>Discover</b> a <b>Choose One</b> card. It has both effects combined.
ONY_022	Battle Vicar	<b>Battlecry:</b> <b>Discover</b> a Holy spell.
ONY_024	Onyxian Drake	[x]<b>Taunt</b> <b>Battlecry:</b> Deal damage equal to your Armor to an enemy minion.
ONY_030	SI:7 Smuggler	[x]<b>Battlecry:</b> Summon a random @-Cost minion. <i>(Upgraded for each other SI:7 card you _have played this game.)</i>
ONY_035	Spawn of Deathwing	<b>Battlecry:</b> Destroy a random enemy minion. Discard a random card.
PRO_001	Elite Tauren Chieftain	<b>Battlecry:</b> Give both players the power to ROCK! (with a Power Chord card)
REV_000	Suspicious Alchemist	[x]<b>Battlecry:</b> <b>Discover</b> a spell. If your opponent guesses your choice, they get a copy.
REV_002	Suspicious Usher	[x]<b>Battlecry:</b> <b>Discover</b> a <b>Legendary</b> minion. If your opponent guesses your __choice, they get a copy.
REV_006	Suspicious Pirate	<b>Battlecry:</b> <b>Discover</b> a weapon. If your opponent guesses your choice, they get a copy.
REV_017	Insatiable Devourer	[x]<b>Battlecry:</b> Devour an enemy minion and gain its stats. _<b>Infuse (@):</b> And its neighbors.
REV_017t	Insatiable Devourer	[x]<b>Infused</b> <b>Battlecry:</b> Devour an enemy minion and its neighbors to gain their stats.
REV_020	Dinner Performer	[x]<b>Battlecry:</b> Summon a random minion from your deck that you can afford to play.
REV_022	Murloc Holmes	[x]<b>Battlecry:</b> Solve 3 Clues about your opponent's cards to get copies of them.
REV_023	Demolition Renovator	<b>Tradeable</b> <b>Battlecry:</b> Destroy an enemy location.
REV_238	Theotar, the Mad Duke	<b>Battlecry:</b> <b>Discover</b> a card in each player's hand and swap them.
REV_244	Mischievous Imp	<b>Battlecry:</b> Summon a copy of this. <b>Infuse (@):</b> Summon two copies instead.
REV_244t	Mischievous Imp	[x]<b>Infused Battlecry:</b> Summon two copies of this.
REV_246	Mysterious Visitor	<b>Battlecry:</b> Reduce the Cost of cards copied from your opponent by (3).
REV_247	Partner in Crime	[x]<b>Battlecry:</b> Summon a copy of this minion at the end of your turn.
REV_310	Death Blossom Whomper	<b>Battlecry:</b> Draw a <b>Deathrattle</b> minion and gain its <b>Deathrattle.</b>
REV_314	Topior the Shrubbagazzor	[x]<b>Battlecry:</b> For the rest of the game, after you cast a Nature spell, summon a 3/3 Whelp with <b>Rush</b>.
REV_318	Widowbloom Seedsman	[x]<b>Battlecry:</b> Draw a Nature spell. Gain an empty Mana Crystal.
REV_338	Dredger Staff	[x]<b>Battlecry:</b> Give minions in your hand +1 Health.
REV_351	Roosting Gargoyle	<b>Battlecry:</b> Give a friendly Beast +2 Attack.
REV_353	Huntsman Altimor	[x]<b>Battlecry:</b> Summon a Gargon Companion. <b>Infuse ({0}):</b> Summon another. _<b>Infuse ({1}):</b> And another!
REV_353t	Huntsman Altimor	[x]<b>Infused</b> <b>Battlecry:</b> Summon 2 Gargon Companions. _______<b>Infuse (@):</b> Summon all 3!___
REV_353t2	Huntsman Altimor	[x]<b>Infused</b> <b>Battlecry:</b> Summon all 3 Gargon Companions.
REV_360	Spirit Poacher	<b>Battlecry:</b> Summon a random <b>Dormant</b> Wildseed.
REV_363	Ara'lon	<b>Battlecry:</b> Summon one of each <b>Dormant</b> Wildseed.
REV_370	Party Crasher	[x]<b>Battlecry:</b> Choose an enemy minion. Throw a random minion from your hand at it.
REV_373	Lady Darkvein	[x]<b>Battlecry:</b> Summon two 2/1 Shades. Each gains a <b>Deathrattle</b> to cast your last Shadow spell.
REV_378	Forensic Duster	[x]<b>Battlecry:</b> Your opponent's minions cost (1) more next turn.
REV_511	Bibliomite	[x]<b>Battlecry</b>: Choose a card in your hand to shuffle into your deck.
REV_514	Kel'Thuzad, the Inevitable	[x]<b>Battlecry:</b> Resurrect your Volatile Skeletons. Any that can't fit on the battlefield instantly explode! @<i>(@)</i>
REV_826	Private Eye	[x]<b>Battlecry:</b> Cast a <b>Secret</b> from your deck. _<b>Combo:</b> Cast 2 instead.
REV_835	Imp King Rafaam	<b>Battlecry:</b> Resurrect four friendly Imps. <b>Infuse (@):</b> Give your Imps +2/+2.
REV_835t	Imp King Rafaam	[x]<b>Infused.</b> <b>Battlecry:</b> Summon four friendly Imps that died this game. __Give your Imps +2/+2.
REV_841	Anonymous Informant	<b>Battlecry:</b> The next <b>Secret</b> you play costs (0).
REV_900	Scuttlebutt Ghoul	[x]<b>Taunt</b> <b>Battlecry:</b> If you control a <b>Secret</b>, summon a copy of this.
REV_901	Dispossessed Soul	<b>Battlecry:</b> If you control a location, <b>Discover</b> a copy of a card in your deck.
REV_906t	Sire Denathrius	[x]<b>Lifesteal</b>. <b>Battlecry:</b> Deal {1} damage amongst enemies. <b>Endlessly Infuse ({0}):</b> Deal 1 more.
REV_921	The Stonewright	<b>Battlecry:</b> For the rest of the game, your Totems have +2 Attack.
REV_936	Crud Caretaker	<b>Battlecry</b>: Summon a 3/5 Elemental with <b>Taunt</b>.
REV_937	Artificer Xy'mox	[x]<b>Battlecry:</b> <b>Discover</b> and cast a Relic. <b>Infuse (@):</b> Cast all three instead.
REV_937t	Artificer Xy'mox	[x]<b>Infused</b> <b>Battlecry:</b> Cast all three Relics.
REV_940	Necrolord Draka	[x]<b>Battlecry:</b> Equip a @/3 Dagger. <i>(+1 Attack for each other card you played this turn, up to 10!)</i>
REV_945	Sketchy Stranger	<b>Battlecry:</b> <b>Discover</b> a <b>Secret</b> from another class.
REV_946	Steamcleaner	<b>Battlecry:</b> Destroy ALL cards in both players' decks that didn't start there.
REV_947	Muckborn Servant	<b>Taunt</b> <b>Battlecry:</b> <b>Discover</b> a Paladin card.
REV_951	The Countess	[x]<b>Battlecry:</b> If your deck has no Neutral cards, add 3 <b>Legendary </b>Invitations to your hand.
REV_958	Buffet Biggun	[x]<b>Battlecry:</b> Summon two Silver Hand Recruits. <b>Infuse (@):</b> Give them +2 Attack and <b>Divine Shield</b>.
REV_958t	Buffet Biggun	<b>Infused.</b> <b>Battlecry:</b> Summon two Silver Hand Recruits. Give them +2 Attack and <b>Divine Shield</b>.
REV_959	Ghastly Gravedigger	[x]<b>Battlecry:</b> If you control a <b>Secret</b>, choose a card in your opponent's hand to _shuffle into their deck.
REV_960	Ashen Elemental	[x]<b>Battlecry:</b> Whenever your opponent draws a card next turn, they take 2 damage.
REV_961	Elitist Snob	[x]<b>Battlecry:</b> For each Paladin card in your hand, randomly gain <b>Divine Shield</b>, <b>Lifesteal</b>, <b>Rush</b>, or <b>Taunt</b>.
RLK_062	Nerubian Swarmguard	[x]<b>Taunt</b> <b>Battlecry:</b> Summon two copies of this minion.
RLK_066	Hematurge	<b>Battlecry:</b> Spend a <b>Corpse</b> to <b>Discover</b> a Blood Rune card.
RLK_071	Patchwerk	[x]<b>Battlecry:</b> Destroy a random minion in your opponent's _hand, deck, and battlefield._
RLK_085	Lord Marrowgar	[x]<b>Battlecry:</b> Raise ALL of your <b>Corpses</b> as 1/1 Risen Golems with <b>Rush</b>. For each that can't fit, give one +2/+2.
RLK_110	Ymirjar Frostbreaker	<b>Battlecry:</b> Gain +1_Attack for each Frost spell in your hand.
RLK_116	Necrotic Mortician	<b>Battlecry:</b> If a friendly Undead died after your last turn, <b>Discover</b> an Unholy Rune card.
RLK_119	Drakkari Embalmer	<b>Battlecry:</b> Give a friendly Undead <b>Reborn</b>.
RLK_120	Meat Grinder	<b>Battlecry:</b> Shred a random minion in your deck to gain 4 <b>Corpses.</b>
RLK_215	Felerin, the Forgotten	[x]<b>Battlecry:</b> Add a random <b>Outcast</b> card to the left and right sides of your hand. They cost (2) less.
RLK_216	Rotten Rodent	<b>Battlecry:</b> Reduce the Cost of all <b>Deathrattle</b> cards in your deck by (1).
RLK_218	Silvermoon Arcanist	[x]<b>Spell Damage +2</b> <b>Battlecry:</b> Your spells can’t target heroes this turn.
RLK_222t2	Astalor, the Flamebringer	[x]<b>Battlecry:</b> Deal 7 damage randomly split between all enemies. <b>Manathirst (10):</b> Deal 14 instead.
RLK_503	Body Bagger	<b>Battlecry</b>: Gain a <b>Corpse</b>.
RLK_504	Corpse Bride	[x]<b>Battlecry:</b> Spend up to 10 _<b>Corpses</b> to summon a Risen_ Groom with <b>Taunt</b> and that _much Attack and Health.
RLK_506	Boneguard Commander	<b>Taunt</b> <b>Battlecry:</b> Raise up to 6 <b>Corpses</b> as 1/3 Risen Footmen with <b>Taunt</b>.
RLK_531	Infantry Reanimator	[x]<b>Battlecry:</b> Resurrect a friendly Undead. Give it <b>Reborn</b>.
RLK_535	Savage Ymirjar	<b>Rush</b> <b>Battlecry:</b> Discard 2 cards.
RLK_540	Amorphous Slime	<b>Battlecry:</b> Discard a random Undead. <b>Deathrattle:</b> Summon a copy of it.
RLK_545	Energy Shaper	[x]<b>Battlecry:</b> Transform all spells in your hand into ones that cost (3) more. <i>(They keep their original Cost.)</i>
RLK_547	Prismatic Elemental	<b>Battlecry:</b> <b>Discover</b> a spell from any class. It costs (1) less.
RLK_548	Arcane Wyrm	<b>Battlecry:</b> Add an Arcane Bolt to your hand.
RLK_550	Rotgill	"[x]<b>Battlecry:</b> Give your other minions ""<b>Deathrattle:</b> Give __your minions +1/+1."""
RLK_552	Unliving Champion	[x]<b>Battlecry:</b> If a friendly Undead died after your last turn, summon two 3/2 Zombies.
RLK_568	Concoctor	<b>Battlecry:</b> Add a random Concoction to your hand.
RLK_570	Ghoulish Alchemist	<b>Battlecry</b>: Your next Concoction costs (0).
RLK_592	Invincible	[x]<b>Reborn</b> <b>Battlecry and Deathrattle:</b> Give another random friendly _____Undead +5/+5 and <b>Taunt</b>.____
RLK_593	Lor'themar Theron	<b>Battlecry:</b> Double the stats of all minions in your deck.
RLK_608	Asvedon, the Grandshield	<b>Taunt</b> <b>Battlecry:</b> Cast a copy of the last spell your opponent played.
RLK_658	Elder Nadox	<b>Battlecry:</b> Destroy a friendly Undead. Your minions gain its Attack.
RLK_711	Vicious Bloodworm	[x]<b>Battlecry:</b> Give a minion in your hand Attack equal to this minion's Attack.
RLK_731	Darkfallen Neophyte	[x]<b>Battlecry:</b> Spend 2 <b>Corpses</b> to give all minions in your hand +2 Attack.
RLK_753	Bonedigger Geist	<b>Battlecry:</b> Spend a <b>Corpse</b> to gain +1/+2.
RLK_803	Grand Magister Rommath	[x]<b>Battlecry:</b> Recast each spell you've cast this game that didn't start in your deck. <i>(Once per game)</i>
RLK_816	Sister Svalna	<b>Battlecry:</b> <i>Permanently</i> add a Vision of Darkness to your hand.
RLK_820	Halduron Brightwing	<b>Battlecry:</b> Give all Arcane spells in your hand and [x]deck <b>Spell Damage +1</b>.
RLK_821	Scourge Tamer	<b>Battlecry:</b> Craft a custom Zombeast.
RLK_825	Shockspitter	<b>Battlecry:</b> Deal @ damage. <i>(Improved by your hero attacks this game!)</i>
RLK_826	Silvermoon Farstrider	<b>Battlecry:</b> Give all Arcane spells in your hand <b>Spell Damage +1</b>.
RLK_832	High Cultist Basaleph	<b>Battlecry:</b> Resurrect all friendly Undead that died after your last turn.
RLK_834	Nerubian Vizier	[x]<b>Battlecry:</b> <b>Discover</b> a spell. If a friendly Undead died after your last turn, it costs (2) less.
RLK_900	Scourge Rager	<b>Reborn</b> <b>Battlecry:</b> Die.
RLK_919	Anachronos	[x]<b>Battlecry:</b> Send all other minions 2 turns into the future.
RLK_927	Blood Crusader	[x]<b>Battlecry:</b> Your next Paladin minion this turn costs Health instead of Mana.
RLK_950	Translocation Instructor	[x]<b>Battlecry:</b> Choose an enemy minion. Swap it with a random one in their deck.
RLK_958	Skeletal Sidekick	<b>Battlecry:</b> Give a friendly Undead +2 Attack.
SC_012	Roach	When you draw this, get a copy of it. <b>Battlecry:</b> If you control another Zerg minion, gain +1/+2.
SC_013	Grunty	[x]<b>Battlecry:</b> Summon four random Murlocs, then shoot them at enemy minions. _<i>(You pick the targets!)</i>
SC_018	Viper	[x]<b>Battlecry:</b> Summon a minion from your opponent's hand. Your other Zerg minions gain <b>Reborn</b> and attack it.
SC_400	Jim Raynor	[x]<b>Battlecry:</b> Relaunch every <b>Starship</b> that you launched this game.
SC_401	SCV	<b>Battlecry:</b> Your next <b>Starship</b> launch costs (2) less.
SC_406	Yamato Cannon	[x]<b>Starship Piece</b> <b>Battlecry:</b> Destroy a random enemy minion. Also triggers on launch.
SC_406e	Yamato Cannon	<b>Battlecry:</b> Destroy a random enemy minion. Also triggers on launch.
SC_408	Ghost	[x]<b>Stealth</b>. <b>Battlecry:</b> If you're building a <b>Starship</b>, destroy the lowest-Cost card in your opponent's hand.
SC_413	Siege Tank	[x]<b>Battlecry:</b> Deal 10 damage to a random enemy minion. <i>(Transforms if you launched a <b>Starship</b> this game.)</i>
SC_413t	Siege Tank, Deployed	<b>Battlecry:</b> Deal 10 damage to a random enemy minion. Excess damage hits the enemy hero.
SC_752	Dark Templar	[x]<b>Stealth</b>. <b>Battlecry:</b> Destroy an enemy minion. <i>Play another Templar to merge into an Archon!</i>
SC_754	Artanis	[x]<b>Battlecry:</b> Summon two 3/4 Zealots with <b>Charge</b>. Your Protoss minions cost (2) less this game.
SC_758	Colossus	[x]<b>Battlecry:</b> Deal @ damage to all enemies, twice. <i>(Improved by Protoss spells you cast this game!)</i>
SC_762	Mothership	[x]<b>Taunt</b> <b>Battlecry and Deathrattle:</b> Get two random Protoss minions.
SC_763	Immortal	[x]<b>Taunt</b>, <b>Divine Shield</b> <b>Battlecry:</b> Spend 4 Mana to double this minion's stats.
SCH_133	Wolpertinger	<b>Battlecry:</b> Summon a copy of this.
SCH_149	Argent Braggart	[x]<b>Battlecry:</b> Set this minion's Attack and Health to the highest in the battlefield.
SCH_159	Mindrender Illucia	[x]<b>Battlecry:</b> Replace your hand with a copy of your opponent's until end of turn.
SCH_160	Wandmaker	<b>Battlecry:</b> Add a 1-Cost spell from your class to_your hand.
SCH_181	Archwitch Willow	<b>Battlecry:</b> Summon a random Demon from your hand and deck.
SCH_199t10	Transfer Student	<b>Battlecry:</b> Spend all your Mana. Summon a random minion of that Cost.
SCH_199t11	Transfer Student	<b>Battlecry:</b> Add a <b>Karazhan</b> Portal spell to your hand.
SCH_199t12	Transfer Student	<b>Battlecry:</b> Give a random minion in your hand +2/+2.
SCH_199t13	Transfer Student	<b>Battlecry:</b> <b>Adapt</b>.
SCH_199t15	Transfer Student	<b>Battlecry:</b> <b>Recruit</b> a minion that costs (2) or less.
SCH_199t17	Transfer Student	[x]<b>Taunt</b>. <b>Battlecry:</b> If you have 10 Mana Crystals, gain +5/+5.
SCH_199t19	Transfer Student	<b>Battlecry:</b> Add a <b>Lackey</b> to_your hand.
SCH_199t21	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a Dragon.
SCH_199t23	Transfer Student	<b>Battlecry:</b> Add a Dual Class card to your hand.
SCH_199t24	Transfer Student	<b>Battlecry:</b> Add a random weapon to your hand.
SCH_199t25	Transfer Student	<b>Battlecry:</b> Add an <b>Uldum</b> Plague spell to your hand.
SCH_199t27	Transfer Student	<b>Battlecry:</b> Add a random Ranked spell to your hand.
SCH_199t28	Transfer Student	[x]<b>Tradeable</b> <b>Battlecry:</b> Give a friendly minion <b>Divine Shield</b>.
SCH_199t30	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a <b>Sunken City</b> card.
SCH_199t31	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a <b>Murder at Castle Nathria</b> card.
SCH_199t32	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a <b>March of the Lich King</b> card.
SCH_199t33	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a <b>Festival of Legends</b> card.
SCH_199t34	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a <b>Titans</b> card.
SCH_199t35	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a <b>Showdown in the Badlands</b> card.
SCH_199t36	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a <b>Whizbang's Workshop</b> card.
SCH_199t37	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a <b>Whizbang's Workshop</b> card.
SCH_199t38	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a <b>Year of the Scarab</b> card.
SCH_199t6	Transfer Student	<b>Battlecry and Deathrattle:</b> Add a <b>Spare Part</b> card to your hand.
SCH_199t9	Transfer Student	<b>Battlecry:</b> <b>Discover</b> a new basic Hero Power.
SCH_245	Steward of Scrolls	<b>Spell Damage +1</b> <b>Battlecry:</b> <b>Discover</b> a spell.
SCH_252	Marrowslicer	<b>Battlecry:</b> Shuffle 2 Soul Fragments into your deck.
SCH_311	Animated Broomstick	<b>Rush</b> <b>Battlecry:</b> Give your other minions <b>Rush</b>.
SCH_312	Tour Guide	<b>Battlecry:</b> Your next Hero Power costs (0).
SCH_351	Jandice Barov	[x]<b>Battlecry:</b> Summon two random 5-Cost minions. Secretly pick one that dies _when it takes damage.
SCH_428	Lorekeeper Polkelt	[x]<b>Battlecry:</b> Reorder your deck from the highest Cost card to the lowest Cost card.
SCH_507	Instructor Fireheart	[x]<b>Battlecry:</b> <b>Discover</b> a spell that costs (1) or more. If you play it this turn, repeat this effect.
SCH_522	Steeldancer	[x]<b>Battlecry:</b> Summon a random minion with Cost equal to your weapon's Attack.
SCH_530	Sorcerous Substitute	<b>Battlecry:</b> If you have <b>Spell Damage</b>, summon a copy of this.
